region,tenure,age,marital,address,income,ed,employ,retire,gender,reside,custcat,gender_label,marital_label,retire_label,age_tenure_ratio,income_employ_product
-0.0269676703211201,-1.0551249950656614,0.1845045589049667,1.0100505037878156,-0.2530343108240257,-0.1265064060143392,1.0877526044340933,-0.5941225969906069,-0.2220764357981978,-1.0345981706639542,-0.2306500363424438,-1.3279797936104891,Mujer,Casado,No Jubilado,-3.347021776332073,0.07516031447718734
1.1988355260934445,-1.148805630337406,-0.6918124307127499,1.0100505037878156,-0.4514147975539557,0.5464497249817767,1.9062270998698292,-0.5941225969906069,-0.2220764357981978,-1.0345981706639542,2.556661581088901,1.3511993461551244,Mujer,Casado,No Jubilado,4.649101174089419,-0.3246581297309761
1.1988355260934445,1.5210924749073196,0.8218260058996697,1.0100505037878156,1.2348193396504492,0.3595174663717445,-1.3676708818731147,1.7875280340056454,-0.2220764357981978,0.966558832554526,-0.2306500363424438,0.4581396328999199,Hombre,Casado,No Jubilado,0.3259801114316053,0.6426475498541752
-0.0269676703211201,-0.1183186423482137,-0.6918124307127499,-0.9900495037128094,0.0445364192708692,-0.4162514068598892,-0.5491963864373787,-1.0902998117814928,-0.2220764357981978,0.966558832554526,-0.92747794070028,-1.3279797936104891,Hombre,Soltero,No Jubilado,-0.7846513082178337,0.4538388305531188
-0.0269676703211201,-0.5867218187069376,-0.9308079733357636,1.0100505037878156,-0.2530343108240257,-0.444291245651394,-1.3676708818731147,-0.8918289258651384,-0.2220764357981978,-1.0345981706639542,1.1630057723732288,0.4581396328999199,Mujer,Casado,No Jubilado,-2.252255297929005,0.39623178438056705
-0.0269676703211201,0.2564038987387652,-0.2138213454667226,-0.9900495037128094,0.5404876360956942,0.0043461750126832,-0.5491963864373787,0.4974672755493422,-0.2220764357981978,0.966558832554526,-0.92747794070028,0.4581396328999199,Hombre,Soltero,No Jubilado,-0.17018519735681026,0.0021620798426201394
1.1988355260934445,0.4437651692822547,-1.5681294203304663,1.0100505037878156,-0.9473660143787808,-0.5471039878869117,-0.5491963864373787,-0.693358039948784,-0.2220764357981978,0.966558832554526,1.8598336767310653,-0.4349200803552847,Hombre,Casado,No Jubilado,-1.0861388359368978,0.37933894868943235
-0.0269676703211201,0.1158829458311481,-0.5324820689640741,-0.9900495037128094,-0.6497952842838857,-0.0143470508483199,-0.5491963864373787,-0.0979453821997208,-0.2220764357981978,-1.0345981706639542,0.4661778680153925,1.3511993461551244,Mujer,Soltero,No Jubilado,-0.47718452096914443,0.0014052273787775213
1.1988355260934445,0.4437651692822547,1.3794822720200348,1.0100505037878156,-0.4514147975539557,0.826848112896825,1.0877526044340933,1.985998919922,-0.2220764357981978,-1.0345981706639542,1.8598336767310653,0.4581396328999199,Mujer,Casado,No Jubilado,0.9554755173279481,1.6421194591526385
-1.2527708667356847,1.5210924749073196,-0.0544909837180469,1.0100505037878156,0.937248609555554,-0.0517335025703263,-1.3676708818731147,1.0928799332984054,-0.2220764357981978,-1.0345981706639542,0.4661778680153925,-0.4349200803552847,Mujer,Casado,No Jubilado,-0.021614036081738768,-0.05653850683835109
-0.0269676703211201,-1.4298475361526404,-0.6918124307127499,-0.9900495037128094,-0.1538440674590607,0.4436369827462589,1.0877526044340933,-0.5941225969906069,-0.2220764357981978,0.966558832554526,-0.92747794070028,-1.3279797936104891,Hombre,Soltero,No Jubilado,1.6094367712441298,-0.2635747563102844
1.1988355260934445,-1.3361669008808956,-0.5324820689640741,-0.9900495037128094,0.2429169060007992,0.0230394008736865,-0.5491963864373787,0.398231832591165,-0.2220764357981978,0.966558832554526,-0.92747794070028,0.4581396328999199,Hombre,Soltero,No Jubilado,1.5839812532666124,0.009175022831730663
-1.2527708667356847,0.2564038987387652,-0.2934865263410605,1.0100505037878156,-0.3522245541889907,-0.3788649551378827,-0.5491963864373787,-0.1971808251578981,-0.2220764357981978,0.966558832554526,0.4661778680153925,-1.3279797936104891,Hombre,Casado,No Jubilado,-0.2335924989055474,0.07470490447749775
-0.0269676703211201,1.0058489809127231,0.9811563676483456,1.0100505037878156,1.829960799840239,0.3501708534412429,1.0877526044340933,1.1921153762565826,-0.2220764357981978,0.966558832554526,0.4661778680153925,1.3511993461551244,Hombre,Casado,No Jubilado,0.4891476761136271,0.4174440587041959
-0.0269676703211201,-1.2424862656091509,0.3438349206536424,-0.9900495037128094,-0.8481757710138156,-0.4910243103039021,-1.3676708818731147,-0.2964162681160753,-0.2220764357981978,0.966558832554526,-0.2306500363424438,-1.3279797936104891,Hombre,Soltero,No Jubilado,-1.4179562697701378,0.14554759361455238
-1.2527708667356847,-0.3056799128917033,-0.2934865263410605,1.0100505037878156,0.0445364192708692,-0.0236936637788215,1.9062270998698292,-0.9910643688233156,-0.2220764357981978,-1.0345981706639542,1.1630057723732288,-0.4349200803552847,Mujer,Casado,No Jubilado,-0.422696292085359,0.023481945938069584
1.1988355260934445,1.1463699338203404,1.2201519102713592,-0.9900495037128094,2.623482746759959,0.7894616611748185,-0.5491963864373787,1.8867634769638224,-0.2220764357981978,-1.0345981706639542,-0.92747794070028,0.4581396328999199,Mujer,Soltero,No Jubilado,0.5684723267156475,1.4895274287678357
